Id,Label,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26
10001058,0,1.0,0,2.0,,364.0,4.0,1.0,2.0,2.0,1.0,1.0,,,68fd1e64,38a947a1,,,25c83c98,7e0ccccf,2ce919c7,c8ddd494,a73ee510,1665e5d5,611103d4,,97894d02,07d13a8f,408da8f5,,d4bb7bd8,8cf8b532,,,,ad3062eb,32c7478e,,,
10001422,0,,111,17.0,,39762.0,,0.0,0.0,0.0,,0.0,,,68fd1e64,421b43cd,aeb9b43e,29998ed1,4cf72387,7e0ccccf,9c8ed289,5b392875,a73ee510,233e3a0c,a7b606c4,6aaba33c,eae197fd,b28479f6,2d0bb053,b041b04a,1e88c74f,2804effd,,,723b4dfd,,3a171ecb,b34f3128,,
10001779,0,,228,2.0,4.0,1856.0,,0.0,28.0,25.0,,0.0,,18.0,be589b51,d833535f,02cf9876,c18be181,25c83c98,fe6b92e5,9b0d78d4,1f89b562,a73ee510,3b08e48b,db80eb2b,8fe001f4,cb655a00,b28479f6,e2502ec9,36103458,776ce399,42a2edb9,,,e587c466,ad3062eb,be7c41b4,3b183c5c,,
10001884,0,0.0,-1,32.0,3.0,2887.0,128.0,1.0,7.0,9.0,0.0,1.0,0.0,3.0,68fd1e64,207b2d81,d52980aa,b66d15e3,25c83c98,,b45db245,5b392875,a73ee510,6ffb4550,aadb87b9,b519c595,e9332a03,07d13a8f,0c67c4ca,7c8ae841,3486227d,395856b0,21ddcdc9,a458ea53,605305ee,,c7dc6720,f090fae7,001f3601,cdc744c1
10000445,0,,8,161.0,8.0,43272.0,,,27.0,,,,,25.0,68fd1e64,4c2bc594,d032c263,c18be181,25c83c98,7e0ccccf,45db7ec4,0fb392dd,a73ee510,7d83f681,94a1f0fa,dfbb09fb,153f0382,64c94865,c9f66e21,84898b2a,1e88c74f,fe94fad1,,,0014c32a,,c7dc6720,3b183c5c,,
10001282,0,1.0,20,12.0,7.0,918.0,56.0,1.0,7.0,7.0,1.0,1.0,,7.0,05db9164,a796837e,dffca8ba,0fa0d423,25c83c98,fe6b92e5,38eb9cf4,37e4aa92,a73ee510,f6f942d1,7f8ffe57,93bab460,46f42a63,cfef1c29,f0bf9094,6bb29970,e5ba7672,1cdbd1c5,,,d9d9202f,,32c7478e,8fc66e78,,
10001481,1,,0,,,3697.0,,0.0,0.0,3.0,,0.0,,,05db9164,9a82ab91,d032c263,c18be181,25c83c98,fe6b92e5,03b3628d,1f89b562,a73ee510,0eba542d,bef6a013,dfbb09fb,8407d8f7,07d13a8f,33d2c881,84898b2a,1e88c74f,004fdf10,,,0014c32a,,423fab69,3b183c5c,,
10000464,0,,14,3.0,4.0,12015.0,18.0,1.0,7.0,18.0,,1.0,,4.0,5a9ed9b0,f6f4fe4b,ca28a7a0,725f63f7,25c83c98,,2a8c42b0,0b153874,a73ee510,337b2014,7fd08581,ad4e28fe,f9cef5cc,07d13a8f,9ca59173,0727bec4,d4bb7bd8,ca5a75f3,,,38dd638e,,32c7478e,48b11258,,
10001610,0,,19,4.0,17.0,20355.0,,0.0,17.0,17.0,,0.0,0.0,17.0,05db9164,2c16a946,7ecf3c0b,64712dc5,30903e74,fe6b92e5,cdbfd303,0b153874,a73ee510,2ed68727,9a422971,91651e79,174e4cac,07d13a8f,18231224,9900b0a7,e5ba7672,74ef3502,,,27cf34b3,,3a171ecb,9117a34a,,
10000195,0,1.0,1,153.0,6.0,567.0,317.0,1.0,36.0,35.0,1.0,1.0,,23.0,05db9164,0468d672,77f2f2e5,d16679b9,25c83c98,7e0ccccf,fda682d3,66f29b89,a73ee510,fbbf2c95,cf0467b4,9f32b866,9ded12ab,1adce6ef,4f3b3616,31ca40b6,d4bb7bd8,9880032b,21ddcdc9,5840adea,dfcfc3fa,,3a171ecb,aee52b6f,ea9a246c,984e0db0
10001322,0,,2,1.0,1.0,16214.0,,0.0,1.0,16.0,,0.0,,1.0,68fd1e64,8084ee93,02cf9876,c18be181,25c83c98,,841f6a9d,0b153874,a73ee510,3b08e48b,d66168dc,8fe001f4,54c30969,07d13a8f,422c8577,36103458,776ce399,52e44668,,,e587c466,,32c7478e,3b183c5c,,
10001604,0,,-1,,,97015.0,,,7.0,,,,,,87552397,38d50e09,ba3165f0,03138509,30903e74,7e0ccccf,bc324536,0b153874,7cc72ec2,1b74d531,2bcfb78f,dc85594f,e6fc496d,07d13a8f,ee569ce2,386da210,07c540c4,582152eb,21ddcdc9,5840adea,fcbe92e8,,32c7478e,696cc26c,001f3601,01774abe
10000986,0,2.0,322,1.0,3.0,37.0,4.0,2.0,3.0,3.0,1.0,1.0,,3.0,05db9164,09e68b86,11efc915,0ac867b8,4cf72387,13718bbd,cc5ed2f1,0b153874,a73ee510,3b08e48b,facf05cc,f0cc3e64,9f16a973,f862f261,1dca7862,08dd6c7b,776ce399,5aed7436,9902b8f1,a458ea53,3fcdec93,,32c7478e,302bda93,e8b83407,d1bfc181
10000657,0,,26,128.0,7.0,0.0,191.0,2.0,15.0,110.0,,1.0,,2.0,09ca0b81,38d50e09,bfadb215,82a61820,25c83c98,7e0ccccf,ecda0af7,0b153874,a73ee510,80a3642a,f536b86c,4f31b8af,7591f682,07d13a8f,ee569ce2,dba66dd1,07c540c4,582152eb,21ddcdc9,5840adea,87bf569c,ad3062eb,3a171ecb,cafb4e4d,001f3601,99f4f64c
10001409,1,,-1,,,28092.0,36.0,13.0,2.0,35.0,,0.0,,,05db9164,287130e0,d10c9151,f9f5807e,4cf72387,,6284da2d,0b153874,a73ee510,21fa915a,5874c9c9,d7f9ae4e,740c210d,07d13a8f,10040656,01dcb963,e5ba7672,891589e7,21ddcdc9,b1252a9d,8799b91b,,32c7478e,3fdb382b,b9266ff0,49d68486
10000785,1,,0,11.0,9.0,16221.0,892.0,8.0,45.0,437.0,,2.0,,10.0,05db9164,cb89a94d,d032c263,c18be181,25c83c98,7e0ccccf,5536f925,0b153874,a73ee510,3b08e48b,9b86870a,dfbb09fb,c3871809,07d13a8f,1b856468,84898b2a,e5ba7672,bc836583,,,0014c32a,,c7dc6720,3b183c5c,,
10001129,1,4.0,1,23.0,21.0,2.0,0.0,7.0,23.0,72.0,1.0,3.0,,0.0,05db9164,38a947a1,c449cf49,d00d0f35,43b19349,fbad5c96,ab1ad103,0b153874,a73ee510,fa5f7df0,859b343f,63e498fc,20819d96,07d13a8f,a33da14d,5d32e679,e5ba7672,95f11b33,,,c4d244b9,,423fab69,2e0a0035,,
10001502,0,4.0,2,1.0,1.0,866.0,1.0,4.0,1.0,15.0,1.0,1.0,,1.0,05db9164,6887a43c,6c890a10,55db6044,4cf72387,13718bbd,d7ea84dc,0b153874,a73ee510,2b438e13,6939835e,a0f41a51,dc1d72e4,b28479f6,9cc57c4d,7dc581df,e5ba7672,2ae4f30d,21ddcdc9,b1252a9d,b15b2b2e,,32c7478e,f8bdffd6,445bbe3b,60c3c355
10001336,0,0.0,47,1.0,1.0,10137.0,76.0,8.0,3.0,77.0,0.0,1.0,,1.0,05db9164,09e68b86,aa8c1539,85dd697c,25c83c98,7e0ccccf,f14f1abf,0b153874,a73ee510,02516dfc,7b5deffb,d8c29807,269889be,8ceecbc8,d2f03b75,c64d548f,07c540c4,63cdbb21,cf99e5de,5840adea,5f957280,,32c7478e,1793a828,e8b83407,b7d9c3bc
10000533,0,,64,37.0,20.0,2930.0,124.0,20.0,33.0,349.0,,6.0,,31.0,68fd1e64,39dfaa0d,a68cd463,d06c7ad4,bf9f7f48,7e0ccccf,436fc57e,0b153874,a73ee510,3b08e48b,13d4586f,778211cd,1cf9c8dd,b28479f6,2223bbe1,30e13fee,8efede7f,df4fffb7,21ddcdc9,5840adea,a8996214,,3a171ecb,7f84dde8,010f6491,4e7af834
10000243,0,,1350,,,4832.0,,0.0,18.0,31.0,,0.0,3.0,,be589b51,4c2bc594,d032c263,c18be181,b2241560,fe6b92e5,ee3a97b2,0b153874,a73ee510,3d5245c7,ab06ce90,dfbb09fb,e6d6213e,8ceecbc8,7ac43a46,84898b2a,27c07bd6,bc48b783,,,0014c32a,,55dd3565,3b183c5c,,
10001700,0,3.0,0,12.0,23.0,391.0,97.0,12.0,47.0,91.0,1.0,3.0,,23.0,05db9164,9819deea,b6298b6c,f922efad,25c83c98,fe6b92e5,d686b3b3,0b153874,a73ee510,3b08e48b,058b2e38,b99ddbc8,35323fda,b28479f6,1150f5ed,87acb535,e5ba7672,7e32f7a4,,,a4b7004c,,be7c41b4,b34f3128,,
10000401,0,,0,,3.0,614.0,,0.0,3.0,3.0,,0.0,,3.0,05db9164,d833535f,b00d1501,d16679b9,25c83c98,7e0ccccf,8ce3a35f,5b392875,a73ee510,3b08e48b,c8e7f509,e0d76380,6e8ef725,1adce6ef,2ee9f086,1203a270,776ce399,7b49e3d2,,,73d06dde,,32c7478e,aee52b6f,,
10001295,0,0.0,0,18.0,6.0,92.0,42.0,7.0,8.0,149.0,0.0,3.0,0.0,6.0,05db9164,e5fb1af3,02391f51,b9c629a9,43b19349,13718bbd,2547bfde,0b153874,a73ee510,3b08e48b,58d8ca47,2397259a,d6b339c9,07d13a8f,b5de5956,d37efe8c,e5ba7672,13145934,21ddcdc9,5840adea,b6119319,,423fab69,45ab94c8,e8b83407,b13f4ade
10000988,1,0.0,8,2.0,,1474.0,90.0,8.0,0.0,27.0,0.0,2.0,,,05db9164,bc478804,a1b44250,13508380,25c83c98,fbad5c96,0c41b6a1,1f89b562,a73ee510,ccb3c875,4ba74619,83a09181,879fa878,07d13a8f,0af7c64c,5895a5ab,e5ba7672,65a2ac26,55dd3565,b1252a9d,2c64079d,,423fab69,45ab94c8,001f3601,c84c4aec
10001943,1,,2105,,,3215.0,3.0,13.0,3.0,13.0,,3.0,0.0,,8cf07265,512fdf0c,b9f2c3d4,f438658e,25c83c98,7e0ccccf,86b374da,0b153874,a73ee510,3b08e48b,07678d3e,1938e765,0159bf9f,07d13a8f,aa322bcf,3949fb6c,e5ba7672,fd3919f9,21ddcdc9,a458ea53,d38433bd,,3a171ecb,df487a73,cb079c2d,c27f155b
10001031,0,,7,19.0,4.0,775584.0,,0.0,4.0,5.0,,0.0,,4.0,05db9164,4c2bc594,d032c263,c18be181,25c83c98,fe6b92e5,b26a9de2,5b392875,7cc72ec2,3b08e48b,49807fed,dfbb09fb,5fe23a9b,8ceecbc8,7ac43a46,84898b2a,07c540c4,bc48b783,,,0014c32a,c9d4222a,be7c41b4,3b183c5c,,
10001907,0,0.0,9,7.0,4.0,1648.0,115.0,1.0,25.0,31.0,0.0,1.0,,9.0,05db9164,421b43cd,883f9d30,29998ed1,25c83c98,fbad5c96,dc7659bd,1f89b562,a73ee510,6223753a,e51ddf94,6aaba33c,3516f6e6,b28479f6,e1ac77f7,b041b04a,07c540c4,2804effd,,,723b4dfd,,3a171ecb,b34f3128,,
10001911,0,,-1,,,10038.0,19.0,2.0,0.0,95.0,,1.0,,,05db9164,efb7db0e,21bc63e0,fdeabd46,43b19349,fe6b92e5,95b7a1e7,0b153874,a73ee510,fbbf2c95,2d9eed4d,b992a469,949ea585,07d13a8f,f033fb80,6b423eed,e5ba7672,4903cd40,,,404e2c40,,32c7478e,abe3a684,,
10000477,1,0.0,21,,,13847.0,1461.0,1.0,19.0,186.0,0.0,1.0,,,241546e0,d833535f,77f2f2e5,d16679b9,43b19349,fe6b92e5,fcf2aea6,0b153874,a73ee510,b4474f41,0d5c2942,9f32b866,66f2d604,07d13a8f,943169c2,31ca40b6,e5ba7672,281769c2,,,dfcfc3fa,,32c7478e,aee52b6f,,
10001804,0,0.0,1,3.0,3.0,15969.0,1720.0,7.0,5.0,233.0,0.0,1.0,0.0,3.0,05db9164,421b43cd,5614dda1,29998ed1,25c83c98,7e0ccccf,dc7659bd,0b153874,a73ee510,03e48276,e51ddf94,6aaba33c,3516f6e6,b28479f6,2d0bb053,b041b04a,e5ba7672,2804effd,,,723b4dfd,,3a171ecb,b34f3128,,
10001903,0,,1,10.0,19.0,158.0,,0.0,17.0,19.0,,0.0,,19.0,05db9164,d833535f,b00d1501,d16679b9,25c83c98,fbad5c96,65c53f25,0b153874,a73ee510,3b08e48b,ad2bc6f4,e0d76380,39ccb769,1adce6ef,2ee9f086,1203a270,d4bb7bd8,7b49e3d2,,,73d06dde,c9d4222a,32c7478e,aee52b6f,,
10001421,0,,0,1.0,,,,,0.0,,,,,,439a44a4,5dac953d,d032c263,c18be181,4cf72387,6f6d9be8,af0809a5,5b392875,7cc72ec2,3b08e48b,9e12e146,dfbb09fb,025225f2,b28479f6,20e0957a,84898b2a,2005abd1,befd6e69,,,0014c32a,,be7c41b4,3b183c5c,,
10000999,0,0.0,1,1.0,1.0,8647.0,,0.0,9.0,1.0,0.0,0.0,,1.0,5a9ed9b0,52d631d9,d032c263,c18be181,30903e74,7e0ccccf,03dda6cf,5b392875,a73ee510,5ae197ee,3289d3e1,dfbb09fb,5a777c73,64c94865,35e4d583,84898b2a,e5ba7672,9943b99f,,,0014c32a,,3a171ecb,3b183c5c,,
10001015,1,,0,12.0,13.0,1470.0,13.0,349.0,6.0,429.0,,10.0,12.0,13.0,1464facd,09e68b86,f1172b4e,eeb6e97e,25c83c98,7e0ccccf,197b4575,f504a6f4,a73ee510,6c47047a,24f22538,4ed8ca84,e40e52ae,b28479f6,6f73304a,63669a77,8efede7f,479030a6,2cb1577b,5840adea,912e8ffc,c9d4222a,3a171ecb,41be4766,e8b83407,d8a062c4
10000285,1,,-1,,,9740.0,109.0,17.0,0.0,10.0,,5.0,,,05db9164,38a947a1,1c8bc12d,bb729a93,25c83c98,fbad5c96,0433a7db,5b392875,a73ee510,3b08e48b,418037d7,8f4497cb,b0bfed6d,07d13a8f,ff4a3566,b031d057,e5ba7672,9d83e7f2,,,21756f76,,423fab69,2d794282,,
10000471,0,,179,12.0,13.0,32247.0,165.0,1.0,28.0,144.0,,0.0,,28.0,05db9164,b78edce9,b00d1501,d16679b9,25c83c98,7e0ccccf,40947335,0b153874,a73ee510,4ad48afc,50e62a3b,e0d76380,c74b4c8b,b28479f6,2b9e95e8,1203a270,e5ba7672,66fcfcc7,,,73d06dde,,32c7478e,aee52b6f,,
10001387,0,,8,56.0,4.0,3055.0,,0.0,4.0,5.0,,0.0,,4.0,5a9ed9b0,0468d672,ae06bf90,b125f81c,25c83c98,fbad5c96,abd8170f,5b392875,a73ee510,f58bdac5,fc08b537,c15e7f3e,84a05605,b28479f6,234191d3,98334731,1e88c74f,9880032b,21ddcdc9,5840adea,845453b6,,32c7478e,ce327ac7,ea9a246c,aa5f0a15
10001056,0,,5,20.0,39.0,4286.0,48.0,3.0,20.0,49.0,,1.0,2.0,42.0,05db9164,4f25e98b,dca5d15a,794fc893,b0530c50,fbad5c96,fe4dce68,5b392875,a73ee510,ab9e9acf,68357db6,befd9d25,768f6658,07d13a8f,dfab705f,b2ae3c75,27c07bd6,7ef5affa,c79aad78,a458ea53,4ed90330,,32c7478e,3fdb382b,001f3601,49d68486
10001039,1,,781,,1.0,3420.0,23.0,10.0,6.0,21.0,,1.0,,1.0,05db9164,86d4fccc,b009d929,c7043c4b,43b19349,fbad5c96,ec945943,0b153874,a73ee510,abb4a95b,633b9489,3563ab62,cc0946cf,1adce6ef,b27dd6c7,b688c8cc,e5ba7672,be645006,21ddcdc9,5840adea,2754aaf1,8ec974f4,32c7478e,3b183c5c,001f3601,aa86a675
10000875,0,0.0,28,4.0,15.0,4714.0,1019.0,1.0,18.0,211.0,0.0,1.0,0.0,19.0,68fd1e64,08d6d899,9143c832,f56b7dd5,25c83c98,fbad5c96,19fa9bdd,0b153874,a73ee510,96fa0723,86f426fa,ae1bb660,7ffad306,b28479f6,bfef54b3,bad5ee18,3486227d,87c6f83c,,,0429f84b,,32c7478e,c0d61a5c,,
10000944,1,2.0,7,16.0,7.0,648.0,19.0,2.0,7.0,7.0,1.0,1.0,,7.0,1a5f926e,38a947a1,85bfa04a,c047619e,43b19349,,511c5ce8,0b153874,a73ee510,faa8cda2,28b2a54d,7ad7569f,c08ec9d3,cfef1c29,3836890c,a14a85f0,d4bb7bd8,f6942533,,,6f48bf30,,32c7478e,d6689ddc,,
10001495,0,,4,1.0,1.0,270.0,170.0,1.0,19.0,196.0,,1.0,0.0,1.0,3b65d647,4c2bc594,d032c263,c18be181,25c83c98,fbad5c96,cd98cc3d,0b153874,a73ee510,493b74f2,dcc84468,dfbb09fb,b72482f5,8ceecbc8,7ac43a46,84898b2a,e5ba7672,bc48b783,,,0014c32a,,55dd3565,3b183c5c,,
10000963,0,0.0,1,8.0,3.0,3206.0,77.0,5.0,42.0,70.0,0.0,1.0,,28.0,be589b51,6ffd49b0,77f2f2e5,d16679b9,25c83c98,7e0ccccf,a012896e,1f89b562,a73ee510,e2549837,2d6f299a,9f32b866,f0e0f335,07d13a8f,53ea480e,31ca40b6,e5ba7672,fcea3412,,,dfcfc3fa,,32c7478e,aee52b6f,,
10001254,0,0.0,800,,2.0,2175.0,42.0,17.0,7.0,91.0,0.0,3.0,,6.0,05db9164,1550810c,12970416,971b9e1f,43b19349,fe6b92e5,fda1a50f,062b5529,a73ee510,3b08e48b,d2b7c44b,e90a010f,68637c0d,b28479f6,465dad55,a8a75566,e5ba7672,6e200add,21ddcdc9,5840adea,55e899dd,,bcdee96c,3b425be9,010f6491,2fede552
10001773,0,18.0,1,3.0,7.0,776.0,7.0,18.0,7.0,7.0,1.0,1.0,,7.0,8cf07265,4f25e98b,5d29fa07,442264e6,4cf72387,7e0ccccf,705feb79,0b153874,a73ee510,efea433b,cff871dc,bb5e7d9c,64533206,07d13a8f,dfab705f,de1319ae,e5ba7672,7ef5affa,21ddcdc9,a458ea53,ec3cc892,ad3062eb,32c7478e,224416f0,001f3601,f97b8737
10001821,0,,0,1.0,7.0,12271.0,,0.0,7.0,13.0,,0.0,,7.0,241546e0,e112a9de,4098d6ac,22504558,4cf72387,fe6b92e5,468f29c4,0b153874,a73ee510,9379862f,16ef27ce,90edbc51,f3a2b604,1adce6ef,a1fa3e9c,9e0369ab,e5ba7672,63226d20,,,405920eb,,32c7478e,8f079aa5,,
10001736,0,,3442,1.0,1.0,,,0.0,2.0,2.0,,0.0,,2.0,a14cf13a,d833535f,77f2f2e5,d16679b9,25c83c98,fe6b92e5,970f01b2,1f89b562,7cc72ec2,3b08e48b,36bccca0,9f32b866,80467802,b28479f6,a66dcf27,31ca40b6,2005abd1,7b49e3d2,,,dfcfc3fa,,bcdee96c,aee52b6f,,
10001908,0,0.0,1,28.0,0.0,7234.0,351.0,9.0,16.0,114.0,0.0,2.0,,13.0,05db9164,a7e699d4,35f0e336,da0953e9,25c83c98,7e0ccccf,5417eef9,5b392875,a73ee510,bc743bbf,0ced815c,1dd8fbff,fac4c83d,07d13a8f,a8e45647,2e7e4f87,1e88c74f,387f058a,,,2683ca3d,,dbb486d7,39cccfb7,,
10000899,1,24.0,597,,5.0,56.0,6.0,24.0,5.0,6.0,1.0,1.0,,6.0,05db9164,dd8c896e,2790f337,13508380,43b19349,7e0ccccf,6da4fad5,0b153874,a73ee510,3b08e48b,90b202b5,2ee6c622,3a9dafb8,07d13a8f,95275a51,3bce7bb5,e5ba7672,3182300e,2b558521,b1252a9d,f7e23ca3,,3a171ecb,45ab94c8,010f6491,c84c4aec
10001863,0,2.0,2,2.0,,645.0,0.0,2.0,0.0,0.0,1.0,1.0,,,8cf07265,80e26c9b,af6ad049,99944ac5,25c83c98,7e0ccccf,3115c52f,0b153874,a73ee510,aadb34d7,0283b01a,58ec1f5f,49cc0ddb,07d13a8f,f3635baf,f5697bfb,07c540c4,f54016b9,21ddcdc9,b1252a9d,9bc73f34,,3a171ecb,2bb26daa,e8b83407,87d8715a
10000426,0,8.0,699,,0.0,11.0,0.0,495.0,11.0,55.0,2.0,29.0,11.0,0.0,68fd1e64,26a88120,b00d1501,d16679b9,4cf72387,7e0ccccf,49b74ebc,37e4aa92,a73ee510,0e9ead52,c4adf918,e0d76380,85dbe138,b28479f6,2ebbf26a,1203a270,e5ba7672,b486119d,,,73d06dde,,32c7478e,aee52b6f,,
10001818,0,1.0,-1,15.0,8.0,93.0,29.0,26.0,17.0,640.0,1.0,16.0,,29.0,87552397,8947f767,0dd92031,65cc5758,30903e74,3bf701e7,b72ec13d,6c41e35e,a73ee510,1853a68d,3547565f,89030724,12880350,b28479f6,a473257f,7fe42010,e5ba7672,bd17c3da,df1de58f,a458ea53,337e7933,,bcdee96c,42dd61f5,010f6491,3e9198a6
10000983,0,,3,,10.0,1059.0,,0.0,32.0,231.0,,0.0,,51.0,05db9164,404660bb,0491ef5f,250a1f5b,25c83c98,fbad5c96,2c7bd1f3,0b153874,a73ee510,3b08e48b,e51bf5bd,b3efdaa9,84620f02,b28479f6,abcca5c1,f2480acd,776ce399,4b17f8a2,21ddcdc9,5840adea,72557d9e,,32c7478e,b34f3128,f0f449dd,99f4f64c
10001698,0,1.0,4,,3.0,457.0,10.0,11.0,7.0,64.0,1.0,3.0,,5.0,39af2607,73a46ff0,71a318e5,5714e30c,25c83c98,7e0ccccf,81bb0302,062b5529,a73ee510,175d6c71,b7094596,6c6c6fff,1f9d2c38,07d13a8f,376a23f2,5c0831b0,e5ba7672,da507f45,21ddcdc9,a458ea53,24da1a62,,32c7478e,4ac791f9,ea9a246c,79beb634
10000661,0,0.0,0,23.0,18.0,1573.0,75.0,3.0,18.0,65.0,0.0,1.0,,18.0,05db9164,e5fb1af3,fcf0d042,490f5e56,25c83c98,13718bbd,175f4be6,0b153874,a73ee510,49f10262,1f36d28a,12233f9f,0a8a3875,07d13a8f,b5de5956,590a689c,07c540c4,13145934,55dd3565,a458ea53,9b3fb903,,3a171ecb,e30e360a,3a6f6b59,23318562
10001569,0,,0,1.0,1.0,,,0.0,4.0,1.0,,0.0,,1.0,68fd1e64,8084ee93,02cf9876,c18be181,25c83c98,7e0ccccf,970f01b2,0b153874,7cc72ec2,3b08e48b,36bccca0,8fe001f4,80467802,07d13a8f,422c8577,36103458,2005abd1,52e44668,,,e587c466,,55dd3565,3b183c5c,,
10001465,0,2.0,37,12.0,2.0,33.0,2.0,2.0,1.0,2.0,1.0,1.0,,2.0,5bfa8ab5,287130e0,f10b8f8b,202fca20,4cf72387,fbad5c96,ce4f7f55,5b392875,a73ee510,d7026747,38f692a7,766a3e49,6e5da64f,07d13a8f,10040656,4390abb5,e5ba7672,891589e7,6f3756eb,5840adea,64554bf6,c9d4222a,32c7478e,4b3abb84,e8b83407,56133ed0
10000162,0,,1,,,,,,0.0,,,,,,68fd1e64,791f3f76,d032c263,c18be181,4cf72387,7e0ccccf,970f01b2,0b153874,7cc72ec2,3b08e48b,36bccca0,dfbb09fb,80467802,07d13a8f,876a7e78,84898b2a,2005abd1,0f4a15b0,,,0014c32a,,55dd3565,3b183c5c,,
10001261,0,,2,,,34855.0,19.0,3.0,0.0,17.0,,0.0,,,05db9164,38a947a1,73b008f7,6a61afdb,4cf72387,fbad5c96,45e063a0,0b153874,a73ee510,8fc9f40a,da89cb9b,ff8e3fdb,165642be,1adce6ef,e68feea8,93303b07,e5ba7672,659bdb63,,,af4e79ad,,32c7478e,498c3321,,
10000938,1,4.0,1134,9.0,9.0,581.0,16.0,181.0,15.0,834.0,1.0,22.0,0.0,9.0,05db9164,1329e144,50ed02b7,1d134ad6,25c83c98,7e0ccccf,423ac2e7,6c41e35e,a73ee510,28daff0d,52497132,c265d2c9,1c717231,1adce6ef,e1572535,4e15e5ca,3486227d,98bf96cf,9653bb65,a458ea53,0d281e44,,423fab69,acd8372a,cb079c2d,505dde7b
10000942,1,,0,8.0,5.0,715.0,,0.0,9.0,11.0,,0.0,1.0,5.0,68fd1e64,bfdcfc4a,05433ac6,87df9185,43b19349,7e0ccccf,00dd27a6,0b153874,a73ee510,9b2a83c5,55065437,9a4d595c,80dcea18,1adce6ef,2a7a147e,7c3a3dc0,3486227d,ffd53157,21ddcdc9,5840adea,6b2690ec,,32c7478e,16efccd5,e8b83407,aa5f0a15
10001010,0,,0,47.0,14.0,34.0,,0.0,14.0,14.0,,0.0,,14.0,2b92c0d2,a0e12995,871319bd,0f2dd3b0,25c83c98,7e0ccccf,c14e7c84,062b5529,a73ee510,3b08e48b,69593bb9,796884f2,140b1e5d,1adce6ef,78c64a1d,c376c946,776ce399,1616f155,21ddcdc9,5840adea,4074f7f4,,55dd3565,0b825353,9b3e8820,984e0db0
10000646,0,,1,17.0,17.0,20406.0,151.0,68.0,17.0,254.0,,5.0,,17.0,05db9164,78c51e9e,011fabfa,1601be24,25c83c98,13718bbd,03bcb38d,0b153874,a73ee510,960e3dcd,419d31d4,b023c9a7,08961fd0,1adce6ef,e9910d7d,7dad682e,3486227d,ecf26b99,,,759441af,,423fab69,4003a508,,
10001183,0,,36,5.0,5.0,82198.0,,0.0,6.0,5.0,,0.0,,5.0,09ca0b81,0b8e9caf,5841e1c8,85a4691c,25c83c98,7e0ccccf,bb328b9f,0b153874,7cc72ec2,297dd509,a2a217b9,60d59d42,953707c2,ad1cc976,1e33dfc1,cb8e9784,e5ba7672,a7a5c186,,,454499f0,,c3dc6cef,08b0ce98,,
10000678,0,0.0,577,,8.0,1920.0,214.0,78.0,35.0,922.0,0.0,13.0,1.0,8.0,be589b51,09e68b86,ee413b40,a2280e0a,4cf72387,7e0ccccf,b9abeb8c,0b153874,a73ee510,b6168da6,79c3312f,bd2119bc,253e8774,b28479f6,52baadf5,66e5d600,3486227d,5aed7436,b8a0b6d7,b1252a9d,26ed70be,,32c7478e,1c56ba74,e8b83407,64f08cc6
10001220,0,0.0,4,8.0,7.0,15265.0,,,36.0,,0.0,,0.0,7.0,05db9164,421b43cd,34ad56fc,29998ed1,25c83c98,7e0ccccf,dc7659bd,0b153874,a73ee510,efea433b,e51ddf94,6aaba33c,3516f6e6,b28479f6,2d0bb053,b041b04a,e5ba7672,2804effd,,,723b4dfd,,3a171ecb,b34f3128,,
10001927,0,0.0,20,4.0,4.0,4508.0,414.0,2.0,20.0,488.0,0.0,2.0,,4.0,05db9164,b78edce9,b00d1501,d16679b9,25c83c98,7e0ccccf,d8bd8f84,0b153874,a73ee510,6705fa4e,d5a66f22,e0d76380,7f3c5570,b28479f6,2b9e95e8,1203a270,07c540c4,66fcfcc7,,,73d06dde,,32c7478e,aee52b6f,,
10000194,0,,1,2.0,2.0,,,,2.0,,,,,2.0,05db9164,38a947a1,238ebccd,0fe8b362,25c83c98,7e0ccccf,970f01b2,0b153874,7cc72ec2,3b08e48b,36bccca0,611460df,80467802,b28479f6,e8973e1f,86f33268,2005abd1,a30a2069,,,90ffdd27,,bcdee96c,435d5ea7,,
10000752,0,,0,15.0,17.0,3863.0,74.0,10.0,18.0,63.0,,1.0,,17.0,05db9164,38a947a1,8e862e24,dc64cb2c,b0530c50,7e0ccccf,b3b280b5,0b153874,a73ee510,3b08e48b,3e38ef40,96e389b3,5e419718,b28479f6,a8830f2c,fe49babc,e5ba7672,6de7a3ee,,,f2e48b5a,,85d5a995,9c2bbbda,,
10000474,1,0.0,39,2.0,5.0,3378.0,,0.0,22.0,5.0,0.0,0.0,,5.0,b455c6d7,2705da39,a684a111,7a5fc78c,65be028e,7e0ccccf,78f06ef9,5b392875,a73ee510,3b08e48b,57f01cf7,afdf9a65,f0ba98ce,1adce6ef,15c5d1cb,a5bf2db0,e5ba7672,66c3058a,,,887e0ae4,,32c7478e,043ce596,,
